,Year,Quarter,UKOS,Mode,Country,Purpose,Package,Age,Sex,Duration of trip,Number of visits,Number of nights,Expenditure,Sample,Continent,Length of stay,Period
13380,2023,4,1,1,20,1,1,2,2.0,2,45974.99,277190.123,36735509.66,11.0,Europe,Medium stay,Oct - Dec
13381,2023,4,1,1,20,1,1,3,1.0,1,9729.811,26031.944,4500574.783,7.0,Europe,Short stay,Oct - Dec
13382,2023,4,1,1,20,1,1,3,1.0,2,25091.866,141538.299,19311601.97,12.0,Europe,Medium stay,Oct - Dec
13383,2023,4,1,1,20,1,1,3,1.0,4,2029.744,125844.152,10148721.9,1.0,Europe,Long stay,Oct - Dec
13384,2023,4,1,1,20,1,1,3,2.0,1,15660.132,33436.085,10247196.05,10.0,Europe,Short stay,Oct - Dec
13385,2023,4,1,1,20,1,1,3,2.0,2,17314.255,88814.495,9450751.252,8.0,Europe,Medium stay,Oct - Dec
13386,2023,4,1,1,20,1,1,4,1.0,1,12088.503,29149.164,4613730.132,9.0,Europe,Short stay,Oct - Dec
13387,2023,4,1,1,20,1,1,4,1.0,2,32164.09,192071.256,23825614.91,15.0,Europe,Medium stay,Oct - Dec
13388,2023,4,1,1,20,1,1,4,1.0,3,3937.883,55130.367,3937883.349,1.0,Europe,Medium stay,Oct - Dec
13389,2023,4,1,1,20,1,1,4,2.0,1,13028.457,35076.707,8164816.41,7.0,Europe,Short stay,Oct - Dec
13390,2023,4,1,1,20,1,1,4,2.0,2,33076.744,227513.966,48487410.37,8.0,Europe,Medium stay,Oct - Dec
13391,2023,4,1,1,20,1,1,5,1.0,1,6087.9,16203.322,2811385.116,5.0,Europe,Short stay,Oct - Dec
13392,2023,4,1,1,20,1,1,5,1.0,2,26737.738,172092.135,27958886.48,13.0,Europe,Medium stay,Oct - Dec
13393,2023,4,1,1,20,1,1,5,1.0,4,2616.0,81096.004,5548536.255,1.0,Europe,Long stay,Oct - Dec
13394,2023,4,1,1,20,1,1,5,2.0,1,18489.392,54456.706,6025924.593,7.0,Europe,Short stay,Oct - Dec
13395,2023,4,1,1,20,1,1,5,2.0,2,21214.244,117537.968,27869162.02,10.0,Europe,Medium stay,Oct - Dec
13396,2023,4,1,1,20,1,1,6,1.0,1,8660.19,22042.687,2653891.718,4.0,Europe,Short stay,Oct - Dec
13397,2023,4,1,1,20,1,1,6,1.0,2,8369.648,58124.198,9117581.685,9.0,Europe,Medium stay,Oct - Dec
13398,2023,4,1,1,20,1,1,6,2.0,1,3034.386,9103.159,1096467.222,3.0,Europe,Short stay,Oct - Dec
13399,2023,4,1,1,20,1,1,6,2.0,2,16039.519,111701.143,23127393.13,8.0,Europe,Medium stay,Oct - Dec
13400,2023,4,1,1,20,1,1,7,1.0,2,6969.867,54209.001,1690913.87,4.0,Europe,Medium stay,Oct - Dec
13401,2023,4,1,1,20,1,1,7,1.0,3,2726.227,38167.177,2846180.919,1.0,Europe,Medium stay,Oct - Dec
13402,2023,4,1,1,20,1,1,7,2.0,1,1375.184,4125.552,1443943.319,1.0,Europe,Short stay,Oct - Dec
13403,2023,4,1,1,20,1,1,7,2.0,2,4128.373,20641.864,2367627.477,2.0,Europe,Medium stay,Oct - Dec
13404,2023,4,1,1,20,1,1,7,2.0,3,1043.282,14605.948,782461.483,1.0,Europe,Medium stay,Oct - Dec
13405,2023,4,1,1,20,1,1,9,,1,5799.253,13628.251,2350728.015,3.0,Europe,Short stay,Oct - Dec
13406,2023,4,1,1,20,1,1,9,1.0,1,5101.519,12270.442,2102007.323,3.0,Europe,Short stay,Oct - Dec
13407,2023,4,1,1,20,1,1,9,1.0,2,1990.833,23890.0,1801704.17,1.0,Europe,Medium stay,Oct - Dec
13408,2023,4,1,1,20,1,2,1,1.0,2,1043.282,7302.974,2415197.778,1.0,Europe,Medium stay,Oct - Dec
13409,2023,4,1,1,20,1,2,1,2.0,1,974.008,2922.025,123699.056,1.0,Europe,Short stay,Oct - Dec
13410,2023,4,1,1,20,1,2,1,2.0,2,1090.085,4360.34,566844.205,1.0,Europe,Medium stay,Oct - Dec
13411,2023,4,1,1,20,1,2,2,1.0,1,7727.757,22209.263,3892700.677,5.0,Europe,Short stay,Oct - Dec
13412,2023,4,1,1,20,1,2,2,1.0,2,1991.93,12046.213,2065437.316,2.0,Europe,Medium stay,Oct - Dec
13413,2023,4,1,1,20,1,2,2,2.0,1,5757.029,13578.152,2154814.33,4.0,Europe,Short stay,Oct - Dec
13414,2023,4,1,1,20,1,2,3,1.0,1,2233.231,4519.523,1227134.709,2.0,Europe,Short stay,Oct - Dec
13415,2023,4,1,1,20,1,2,3,1.0,2,6820.344,35460.057,5822771.089,3.0,Europe,Medium stay,Oct - Dec
13416,2023,4,1,1,20,1,2,3,2.0,1,10238.309,26370.963,4326388.729,8.0,Europe,Short stay,Oct - Dec
13417,2023,4,1,1,20,1,2,3,2.0,2,7732.675,31587.457,5564548.937,5.0,Europe,Medium stay,Oct - Dec
13418,2023,4,1,1,20,1,2,4,1.0,1,3822.305,10518.266,912652.729,3.0,Europe,Short stay,Oct - Dec
13419,2023,4,1,1,20,1,2,4,1.0,2,13018.461,68045.236,7492443.781,7.0,Europe,Medium stay,Oct - Dec
13420,2023,4,1,1,20,1,2,4,2.0,1,2705.007,8115.02,1663737.849,3.0,Europe,Short stay,Oct - Dec
13421,2023,4,1,1,20,1,2,4,2.0,2,7599.799,44914.883,7783413.802,6.0,Europe,Medium stay,Oct - Dec
13422,2023,4,1,1,20,1,2,4,2.0,3,1568.809,21963.328,1305249.204,1.0,Europe,Medium stay,Oct - Dec
13423,2023,4,1,1,20,1,2,5,1.0,1,1897.296,4743.239,875601.935,2.0,Europe,Short stay,Oct - Dec
13424,2023,4,1,1,20,1,2,5,1.0,2,21467.789,148304.251,27563337.41,7.0,Europe,Medium stay,Oct - Dec
13425,2023,4,1,1,20,1,2,5,2.0,1,6623.275,19869.826,4110384.936,4.0,Europe,Short stay,Oct - Dec
13426,2023,4,1,1,20,1,2,5,2.0,2,4780.979,30337.008,5173656.152,3.0,Europe,Medium stay,Oct - Dec
13427,2023,4,1,1,20,1,2,6,1.0,2,8814.432,50433.965,12509917.51,3.0,Europe,Medium stay,Oct - Dec
13428,2023,4,1,1,20,1,2,6,2.0,2,9354.511,47032.335,15025388.21,4.0,Europe,Medium stay,Oct - Dec
13429,2023,4,1,1,20,1,2,6,2.0,3,949.691,19943.515,2149151.188,1.0,Europe,Medium stay,Oct - Dec
13430,2023,4,1,1,20,1,2,7,1.0,1,5746.52,17239.559,6753854.009,2.0,Europe,Short stay,Oct - Dec
13431,2023,4,1,1,20,1,2,7,1.0,2,7192.602,37307.174,5382068.859,4.0,Europe,Medium stay,Oct - Dec
13432,2023,4,1,1,20,1,2,7,1.0,3,6399.57,89593.979,19167335.41,2.0,Europe,Medium stay,Oct - Dec
13433,2023,4,1,1,20,1,2,7,2.0,2,13740.755,99277.888,12798200.43,3.0,Europe,Medium stay,Oct - Dec
13434,2023,4,1,1,20,1,2,7,2.0,3,3755.686,78869.414,5209137.006,1.0,Europe,Medium stay,Oct - Dec
13435,2023,4,1,1,20,2,1,3,1.0,1,7209.895,11675.501,2498300.833,2.0,Europe,Short stay,Oct - Dec
13436,2023,4,1,1,20,2,1,3,1.0,2,919.619,4598.097,1379429.039,1.0,Europe,Medium stay,Oct - Dec
13437,2023,4,1,1,20,2,1,3,2.0,1,2029.744,2029.744,0.0,1.0,Europe,Short stay,Oct - Dec
13438,2023,4,1,1,20,2,1,3,2.0,2,4020.578,34233.277,3532854.71,2.0,Europe,Medium stay,Oct - Dec
13439,2023,4,1,1,20,2,1,4,1.0,1,9089.403,18178.805,3159228.723,4.0,Europe,Short stay,Oct - Dec
13440,2023,4,1,1,20,2,1,4,1.0,2,5746.52,26741.765,4993232.973,2.0,Europe,Medium stay,Oct - Dec
13441,2023,4,1,1,20,2,1,4,2.0,1,9519.653,21079.55,3369689.476,5.0,Europe,Short stay,Oct - Dec
13442,2023,4,1,1,20,2,1,4,2.0,2,1746.841,8300.877,919032.839,2.0,Europe,Medium stay,Oct - Dec
13443,2023,4,1,1,20,2,1,5,1.0,1,2029.744,6089.233,710410.533,1.0,Europe,Short stay,Oct - Dec
13444,2023,4,1,1,20,2,1,5,1.0,3,3755.686,71358.041,1877843.189,1.0,Europe,Medium stay,Oct - Dec
13445,2023,4,1,1,20,2,1,5,2.0,1,4901.286,10873.786,2152018.016,3.0,Europe,Short stay,Oct - Dec
13446,2023,4,1,1,20,2,1,6,1.0,1,11637.477,24365.038,7440392.318,5.0,Europe,Short stay,Oct - Dec
13447,2023,4,1,1,20,2,1,6,2.0,1,919.619,919.619,18392.387,1.0,Europe,Short stay,Oct - Dec
13448,2023,4,1,1,20,2,1,6,2.0,2,646.756,3233.778,281338.684,1.0,Europe,Medium stay,Oct - Dec
13449,2023,4,1,1,20,2,1,9,1.0,1,480.995,1442.984,319380.5,1.0,Europe,Short stay,Oct - Dec
13450,2023,4,1,1,20,2,1,9,1.0,2,2067.404,10337.019,2059134.235,1.0,Europe,Medium stay,Oct - Dec
13451,2023,4,1,1,20,2,2,3,1.0,1,2081.284,5205.85,1081989.986,2.0,Europe,Short stay,Oct - Dec
13452,2023,4,1,1,20,2,2,3,2.0,2,2029.744,14208.211,2559507.664,1.0,Europe,Medium stay,Oct - Dec
13453,2023,4,1,1,20,2,2,4,1.0,1,1918.941,4786.53,288429.32,2.0,Europe,Short stay,Oct - Dec
13454,2023,4,1,1,20,2,2,9,1.0,1,3282.667,6565.335,1634768.299,1.0,Europe,Short stay,Oct - Dec
13455,2023,4,1,1,20,3,2,2,2.0,5,2744.288,329314.568,11698900.03,1.0,Europe,Long stay,Oct - Dec
13456,2023,4,1,1,20,4,1,1,1.0,2,2060.378,10182.099,427037.657,2.0,Europe,Medium stay,Oct - Dec
13457,2023,4,1,1,20,4,1,2,2.0,1,948.648,2845.943,221034.941,1.0,Europe,Short stay,Oct - Dec
13458,2023,4,1,1,20,4,1,2,2.0,2,9798.027,54591.888,634115.747,5.0,Europe,Medium stay,Oct - Dec
13459,2023,4,1,1,20,4,1,2,2.0,3,1375.184,19252.578,687592.057,1.0,Europe,Medium stay,Oct - Dec
13460,2023,4,1,1,20,4,1,2,2.0,4,1435.202,43056.072,1605991.47,1.0,Europe,Long stay,Oct - Dec
13461,2023,4,1,1,20,4,1,3,1.0,1,4924.458,11503.119,1117881.988,3.0,Europe,Short stay,Oct - Dec
13462,2023,4,1,1,20,4,1,3,1.0,2,3116.903,12467.611,907018.678,1.0,Europe,Medium stay,Oct - Dec
13463,2023,4,1,1,20,4,1,3,1.0,3,2726.227,38167.177,545245.387,1.0,Europe,Medium stay,Oct - Dec
13464,2023,4,1,1,20,4,1,3,2.0,1,3816.312,11448.936,1457950.863,2.0,Europe,Short stay,Oct - Dec
13465,2023,4,1,1,20,4,1,3,2.0,2,27153.526,185876.916,4980238.792,11.0,Europe,Medium stay,Oct - Dec
13466,2023,4,1,1,20,4,1,3,2.0,3,4755.971,78762.065,919355.299,2.0,Europe,Medium stay,Oct - Dec
13467,2023,4,1,1,20,4,1,4,1.0,1,4059.489,12178.466,675904.879,2.0,Europe,Short stay,Oct - Dec
13468,2023,4,1,1,20,4,1,4,1.0,2,4755.971,33291.799,587551.546,2.0,Europe,Medium stay,Oct - Dec
13469,2023,4,1,1,20,4,1,4,2.0,1,2180.17,4360.34,308494.058,2.0,Europe,Short stay,Oct - Dec
13470,2023,4,1,1,20,4,1,4,2.0,2,7474.641,44578.599,1094941.106,4.0,Europe,Medium stay,Oct - Dec
13471,2023,4,1,1,20,4,1,5,1.0,1,8525.838,25577.514,7683401.055,2.0,Europe,Short stay,Oct - Dec
13472,2023,4,1,1,20,4,1,5,1.0,2,6152.263,39084.172,1569046.752,3.0,Europe,Medium stay,Oct - Dec
13473,2023,4,1,1,20,4,1,5,1.0,3,3120.109,46801.63,683303.802,1.0,Europe,Medium stay,Oct - Dec
13474,2023,4,1,1,20,4,1,5,2.0,2,4717.06,32499.376,3756179.501,2.0,Europe,Medium stay,Oct - Dec
13475,2023,4,1,1,20,4,1,5,2.0,4,2029.744,140052.362,1755728.889,1.0,Europe,Long stay,Oct - Dec
13476,2023,4,1,1,20,4,1,6,1.0,1,2616.0,5232.0,26160.001,1.0,Europe,Short stay,Oct - Dec
13477,2023,4,1,1,20,4,1,6,1.0,2,9866.6,74951.134,3373457.762,3.0,Europe,Medium stay,Oct - Dec
13478,2023,4,1,1,20,4,1,6,2.0,2,21541.356,116982.704,3553468.954,7.0,Europe,Medium stay,Oct - Dec
13479,2023,4,1,1,20,4,1,7,1.0,2,15882.111,94343.5,8729884.151,3.0,Europe,Medium stay,Oct - Dec
13480,2023,4,1,1,20,4,1,7,2.0,2,2726.227,19083.589,1363113.467,1.0,Europe,Medium stay,Oct - Dec
13481,2023,4,1,1,20,4,2,3,1.0,2,1143.146,5715.73,398957.932,1.0,Europe,Medium stay,Oct - Dec
13482,2023,4,1,1,20,4,2,5,1.0,1,2744.288,5488.576,134470.115,1.0,Europe,Short stay,Oct - Dec
13483,2023,4,1,1,20,4,2,6,1.0,2,1154.797,8083.581,452680.554,1.0,Europe,Medium stay,Oct - Dec
13484,2023,4,1,1,20,4,2,6,2.0,1,656.756,1970.269,308018.649,1.0,Europe,Short stay,Oct - Dec
13485,2023,4,1,1,20,5,1,2,1.0,1,970.293,1940.586,0.0,1.0,Europe,Short stay,Oct - Dec
13486,2023,4,1,1,20,5,1,2,2.0,1,3755.686,11267.059,3695595.396,1.0,Europe,Short stay,Oct - Dec
13487,2023,4,1,1,20,5,1,3,1.0,1,3755.686,11267.059,751137.276,1.0,Europe,Short stay,Oct - Dec
13488,2023,4,1,1,20,5,1,3,1.0,2,1043.282,7302.974,1199774.274,1.0,Europe,Medium stay,Oct - Dec
13489,2023,4,1,1,20,5,1,3,2.0,1,4850.473,14551.42,3880378.579,1.0,Europe,Short stay,Oct - Dec
13490,2023,4,1,1,20,5,1,4,1.0,2,4850.473,19401.893,7760757.159,1.0,Europe,Medium stay,Oct - Dec
13491,2023,4,1,1,20,5,1,4,2.0,1,1990.833,5972.5,3981666.674,1.0,Europe,Short stay,Oct - Dec
13492,2023,4,1,1,20,5,1,5,1.0,1,2067.404,6202.212,688445.482,1.0,Europe,Short stay,Oct - Dec
13493,2023,4,1,1,20,5,1,5,1.0,2,5746.52,42668.432,8016102.82,2.0,Europe,Medium stay,Oct - Dec
13494,2023,4,1,1,20,5,1,5,2.0,1,4179.49,9794.183,3125916.073,2.0,Europe,Short stay,Oct - Dec
13495,2023,4,1,1,20,5,1,5,2.0,2,3755.686,15022.746,12769333.69,1.0,Europe,Medium stay,Oct - Dec
13496,2023,4,1,1,20,5,1,6,1.0,2,6285.676,43999.729,5743271.276,2.0,Europe,Medium stay,Oct - Dec
13497,2023,4,1,1,20,5,1,6,2.0,1,1435.202,2870.405,1059179.361,1.0,Europe,Short stay,Oct - Dec
13498,2023,4,1,1,20,5,1,9,,2,5037.03,40296.239,6593472.122,1.0,Europe,Medium stay,Oct - Dec
13499,2023,4,1,1,20,5,2,2,1.0,1,1568.809,1568.809,643211.747,1.0,Europe,Short stay,Oct - Dec
13500,2023,4,1,1,20,5,2,3,1.0,2,2744.288,24698.593,11663224.29,1.0,Europe,Medium stay,Oct - Dec
13501,2023,4,1,1,20,5,2,3,2.0,3,3755.686,78869.414,13783369.01,1.0,Europe,Medium stay,Oct - Dec
13502,2023,4,1,1,20,5,2,4,1.0,1,1020.122,3060.366,422330.449,1.0,Europe,Short stay,Oct - Dec
13503,2023,4,1,1,20,5,2,4,1.0,2,3755.686,15022.746,4397908.749,1.0,Europe,Medium stay,Oct - Dec
13504,2023,4,1,1,20,5,2,6,1.0,1,646.756,1293.511,98953.606,1.0,Europe,Short stay,Oct - Dec
13505,2023,4,1,1,20,5,2,6,2.0,2,1435.202,5740.81,4889734.529,1.0,Europe,Medium stay,Oct - Dec
13506,2023,4,1,1,20,5,2,7,1.0,3,3755.686,52579.609,12157156.81,1.0,Europe,Medium stay,Oct - Dec
13507,2023,4,1,1,21,1,1,1,1.0,2,3116.903,21818.319,2733523.645,1.0,Europe,Medium stay,Oct - Dec
13508,2023,4,1,1,21,1,1,1,1.0,3,1043.282,14605.948,26082.049,1.0,Europe,Medium stay,Oct - Dec
13509,2023,4,1,1,21,1,1,2,1.0,1,13647.396,40942.189,4311299.609,3.0,Europe,Short stay,Oct - Dec
13510,2023,4,1,1,21,1,1,2,1.0,2,1090.085,4360.34,817563.757,1.0,Europe,Medium stay,Oct - Dec
13511,2023,4,1,1,21,1,1,2,2.0,1,1090.085,3270.255,327025.503,1.0,Europe,Short stay,Oct - Dec
13512,2023,4,1,1,21,1,1,2,2.0,2,5099.009,24333.919,3868365.465,2.0,Europe,Medium stay,Oct - Dec
13513,2023,4,1,1,21,1,1,3,1.0,1,5978.357,11956.714,2796573.463,3.0,Europe,Short stay,Oct - Dec
13514,2023,4,1,1,21,1,1,3,1.0,2,22815.615,112271.942,11388113.12,9.0,Europe,Medium stay,Oct - Dec
13515,2023,4,1,1,21,1,1,3,1.0,3,3120.109,71762.5,6240217.366,1.0,Europe,Medium stay,Oct - Dec
13516,2023,4,1,1,21,1,1,3,2.0,1,12055.832,27192.582,3634711.877,4.0,Europe,Short stay,Oct - Dec
13517,2023,4,1,1,21,1,1,3,2.0,2,11790.202,77296.253,7704112.467,5.0,Europe,Medium stay,Oct - Dec
13518,2023,4,1,1,21,1,1,4,1.0,1,8878.423,23720.377,2859548.523,4.0,Europe,Short stay,Oct - Dec
13519,2023,4,1,1,21,1,1,4,1.0,2,8821.723,54722.403,6736853.335,4.0,Europe,Medium stay,Oct - Dec
13520,2023,4,1,1,21,1,1,4,1.0,3,2067.404,28943.654,2480884.62,1.0,Europe,Medium stay,Oct - Dec
13521,2023,4,1,1,21,1,1,4,2.0,1,17674.831,50820.085,6837115.928,5.0,Europe,Short stay,Oct - Dec
13522,2023,4,1,1,21,1,1,4,2.0,2,2838.32,14743.225,3664239.208,2.0,Europe,Medium stay,Oct - Dec
13523,2023,4,1,1,21,1,1,5,1.0,1,10861.553,28271.574,4721958.675,6.0,Europe,Short stay,Oct - Dec
13524,2023,4,1,1,21,1,1,5,1.0,2,23124.35,150363.41,15756070.57,9.0,Europe,Medium stay,Oct - Dec
13525,2023,4,1,1,21,1,1,5,2.0,1,2726.227,5452.454,681556.733,1.0,Europe,Short stay,Oct - Dec
13526,2023,4,1,1,21,1,1,6,1.0,1,3110.686,8288.776,1319305.357,2.0,Europe,Short stay,Oct - Dec
13527,2023,4,1,1,21,1,1,6,1.0,2,16352.092,100609.504,11228781.48,6.0,Europe,Medium stay,Oct - Dec
13528,2023,4,1,1,21,1,1,6,1.0,4,2744.288,76840.066,4116432.101,1.0,Europe,Long stay,Oct - Dec
13529,2023,4,1,1,21,1,1,6,2.0,1,9162.776,27488.328,3707623.739,4.0,Europe,Short stay,Oct - Dec
13530,2023,4,1,1,21,1,1,6,2.0,2,4645.745,24672.211,4457392.492,2.0,Europe,Medium stay,Oct - Dec
13531,2023,4,1,1,21,1,1,7,1.0,2,6191.827,49952.458,1799808.299,2.0,Europe,Medium stay,Oct - Dec
13532,2023,4,1,1,21,1,1,7,2.0,1,2067.404,2067.404,1033701.925,1.0,Europe,Short stay,Oct - Dec
13533,2023,4,1,1,21,1,1,9,,2,1043.282,7302.974,914958.294,1.0,Europe,Medium stay,Oct - Dec
13534,2023,4,1,1,21,1,1,9,1.0,2,2726.227,16357.362,2093742.285,1.0,Europe,Medium stay,Oct - Dec
13535,2023,4,1,1,21,1,1,9,2.0,2,1993.589,11961.533,1531076.279,1.0,Europe,Medium stay,Oct - Dec
13536,2023,4,1,1,21,1,1,9,9.0,1,2726.227,8178.681,1196813.624,1.0,Europe,Short stay,Oct - Dec
13537,2023,4,1,1,21,1,2,2,1.0,1,7275.71,21827.13,4947482.689,1.0,Europe,Short stay,Oct - Dec
13538,2023,4,1,1,21,1,2,2,2.0,1,1661.776,4985.327,817593.598,1.0,Europe,Short stay,Oct - Dec
13539,2023,4,1,1,21,1,2,3,1.0,2,2279.87,11399.35,1005422.708,1.0,Europe,Medium stay,Oct - Dec
13540,2023,4,1,1,21,1,2,3,2.0,2,2279.87,9119.48,811633.751,1.0,Europe,Medium stay,Oct - Dec
13541,2023,4,1,1,21,1,2,4,2.0,1,3937.883,7875.767,500111.185,1.0,Europe,Short stay,Oct - Dec
13542,2023,4,1,1,21,1,2,4,2.0,2,5360.288,24057.153,3305050.565,2.0,Europe,Medium stay,Oct - Dec
13543,2023,4,1,1,21,1,2,5,1.0,1,4862.706,12520.715,1825259.265,2.0,Europe,Short stay,Oct - Dec
13544,2023,4,1,1,21,1,2,5,1.0,2,6371.686,30718.746,6006962.658,2.0,Europe,Medium stay,Oct - Dec
13545,2023,4,1,1,21,1,2,5,2.0,1,1990.833,3981.667,627112.501,1.0,Europe,Short stay,Oct - Dec
13546,2023,4,1,1,21,1,2,5,2.0,2,4559.74,29638.311,3750386.293,2.0,Europe,Medium stay,Oct - Dec
13547,2023,4,1,1,21,1,2,6,1.0,1,3313.304,9939.912,1106643.494,1.0,Europe,Short stay,Oct - Dec
13548,2023,4,1,1,21,1,2,6,1.0,2,9578.777,45826.479,4850871.679,3.0,Europe,Medium stay,Oct - Dec
13549,2023,4,1,1,21,1,2,6,2.0,1,2067.404,4134.808,227414.424,1.0,Europe,Short stay,Oct - Dec
13550,2023,4,1,1,21,1,2,6,2.0,2,6668.895,35415.203,4643984.125,3.0,Europe,Medium stay,Oct - Dec
13551,2023,4,1,1,21,1,2,7,1.0,1,2726.227,5452.454,1074133.412,1.0,Europe,Short stay,Oct - Dec
13552,2023,4,1,1,21,1,2,7,1.0,2,1990.833,15926.667,4258392.508,1.0,Europe,Medium stay,Oct - Dec
13553,2023,4,1,1,21,1,2,7,2.0,1,1043.282,2086.564,231608.599,1.0,Europe,Short stay,Oct - Dec
13554,2023,4,1,1,21,2,1,3,1.0,1,11841.673,33534.185,3912397.047,3.0,Europe,Short stay,Oct - Dec
13555,2023,4,1,1,21,2,1,3,1.0,2,5975.256,23901.022,7315012.015,3.0,Europe,Medium stay,Oct - Dec
13556,2023,4,1,1,21,2,1,3,2.0,1,3004.012,7576.832,995039.107,2.0,Europe,Short stay,Oct - Dec
13557,2023,4,1,1,21,2,1,3,2.0,2,4737.877,20945.097,4998704.131,2.0,Europe,Medium stay,Oct - Dec
13558,2023,4,1,1,21,2,1,4,1.0,1,13460.176,27671.052,5368750.276,6.0,Europe,Short stay,Oct - Dec
13559,2023,4,1,1,21,2,1,4,1.0,2,11961.276,52952.839,27229132.58,5.0,Europe,Medium stay,Oct - Dec
13560,2023,4,1,1,21,2,1,4,2.0,1,4717.06,7443.287,4686590.402,2.0,Europe,Short stay,Oct - Dec
13561,2023,4,1,1,21,2,1,4,2.0,2,7218.426,37906.57,3410722.738,4.0,Europe,Medium stay,Oct - Dec
13562,2023,4,1,1,21,2,1,5,1.0,1,8252.37,18495.574,10496851.73,4.0,Europe,Short stay,Oct - Dec
13563,2023,4,1,1,21,2,1,5,1.0,2,3984.422,19922.111,2641436.411,2.0,Europe,Medium stay,Oct - Dec
13564,2023,4,1,1,21,2,1,5,2.0,1,4788.891,6782.48,1757720.798,2.0,Europe,Short stay,Oct - Dec
13565,2023,4,1,1,21,2,1,5,2.0,2,3154.715,13779.984,6561329.545,2.0,Europe,Medium stay,Oct - Dec
13566,2023,4,1,1,21,2,1,6,1.0,1,7741.717,15486.189,2327773.497,4.0,Europe,Short stay,Oct - Dec
13567,2023,4,1,1,21,2,1,6,1.0,2,6782.48,41886.757,3872688.473,3.0,Europe,Medium stay,Oct - Dec
13568,2023,4,1,1,21,2,1,6,2.0,1,2726.227,8178.681,588865.018,1.0,Europe,Short stay,Oct - Dec
13569,2023,4,1,1,21,2,1,7,1.0,1,1993.589,3987.178,0.0,1.0,Europe,Short stay,Oct - Dec
13570,2023,4,1,1,21,2,1,9,,3,2744.288,38420.033,4920508.505,1.0,Europe,Medium stay,Oct - Dec
13571,2023,4,1,1,21,2,1,9,1.0,1,1990.833,1990.833,774434.168,1.0,Europe,Short stay,Oct - Dec
13572,2023,4,1,1,21,2,2,5,1.0,1,4179.49,8358.981,2733603.711,2.0,Europe,Short stay,Oct - Dec
13573,2023,4,1,1,21,2,2,5,1.0,2,2640.345,17835.656,1028876.11,2.0,Europe,Medium stay,Oct - Dec
13574,2023,4,1,1,21,2,2,5,2.0,1,2744.288,8232.864,1635595.688,1.0,Europe,Short stay,Oct - Dec
13575,2023,4,1,1,21,2,2,7,1.0,2,1435.202,5740.81,1396451.922,1.0,Europe,Medium stay,Oct - Dec
13576,2023,4,1,1,21,4,1,1,1.0,1,3896.128,11688.385,101299.337,1.0,Europe,Short stay,Oct - Dec
13577,2023,4,1,1,21,4,1,1,2.0,2,1090.085,5450.425,38152.975,1.0,Europe,Medium stay,Oct - Dec
13578,2023,4,1,1,21,4,1,2,1.0,2,4160.185,19770.585,650505.866,2.0,Europe,Medium stay,Oct - Dec
13579,2023,4,1,1,21,4,1,2,2.0,1,4981.165,9962.331,399669.449,2.0,Europe,Short stay,Oct - Dec
13580,2023,4,1,1,21,4,1,2,2.0,2,4939.41,19757.641,869991.2,2.0,Europe,Medium stay,Oct - Dec
13581,2023,4,1,1,21,4,1,3,1.0,2,5682.151,34940.391,1969937.653,4.0,Europe,Medium stay,Oct - Dec
13582,2023,4,1,1,21,4,1,3,2.0,2,8726.775,53162.362,1934425.045,3.0,Europe,Medium stay,Oct - Dec
13583,2023,4,1,1,21,4,1,3,2.0,3,1020.122,21422.559,352962.163,1.0,Europe,Medium stay,Oct - Dec
13584,2023,4,1,1,21,4,1,4,1.0,1,7482.163,22446.488,2809462.261,2.0,Europe,Short stay,Oct - Dec
13585,2023,4,1,1,21,4,1,4,1.0,2,5175.267,35695.536,2354454.734,3.0,Europe,Medium stay,Oct - Dec
13586,2023,4,1,1,21,4,1,4,1.0,3,1161.126,24383.639,303053.796,1.0,Europe,Medium stay,Oct - Dec
13587,2023,4,1,1,21,4,1,4,2.0,1,4278.028,12834.085,388070.265,2.0,Europe,Short stay,Oct - Dec
13588,2023,4,1,1,21,4,1,4,2.0,2,6872.589,51863.81,1498455.461,2.0,Europe,Medium stay,Oct - Dec
13589,2023,4,1,1,21,4,1,5,1.0,2,1889.952,17009.572,2834928.647,1.0,Europe,Medium stay,Oct - Dec
13590,2023,4,1,1,21,4,1,5,2.0,1,3228.53,8524.463,335059.775,2.0,Europe,Short stay,Oct - Dec
13591,2023,4,1,1,21,4,1,5,2.0,2,1043.282,5216.41,272296.596,1.0,Europe,Medium stay,Oct - Dec
13592,2023,4,1,1,21,4,1,5,2.0,3,3074.826,52272.044,6149652.275,1.0,Europe,Medium stay,Oct - Dec
13593,2023,4,1,1,21,4,1,6,1.0,2,847.487,3389.946,221193.977,1.0,Europe,Medium stay,Oct - Dec
13594,2023,4,1,1,21,4,1,6,2.0,1,2795.303,8385.908,489177.939,1.0,Europe,Short stay,Oct - Dec
13595,2023,4,1,1,21,4,1,6,2.0,2,15606.845,102560.647,2831548.587,7.0,Europe,Medium stay,Oct - Dec
13596,2023,4,1,1,21,4,1,7,1.0,2,9896.627,83415.991,4397380.378,4.0,Europe,Medium stay,Oct - Dec
13597,2023,4,1,1,21,4,1,9,2.0,3,1435.202,20092.833,1482564.065,1.0,Europe,Medium stay,Oct - Dec
13598,2023,4,1,1,21,4,1,9,9.0,2,919.619,6437.336,343018.021,1.0,Europe,Medium stay,Oct - Dec
13599,2023,4,1,1,21,4,2,2,2.0,2,7511.373,41312.55,0.0,2.0,Europe,Medium stay,Oct - Dec
